science_decreases_jobs,trust_neighbours,trust_government,trust_scientists,trust_journalists,trust_doctors,trust_ngos,trust_trad_healers,age,gender,education,hh_income,subj_income,emp_status
FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,32,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,37,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,18,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,61,Male,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,69,Male,Tertiary,Richest 20%,Getting by on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,65,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,49,Male,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,22,Male,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,43,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,59,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,40,Female,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,72,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,71,Female,Secondary (8-15 years),Richest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,19,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,Female,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,39,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,46,Male,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,61,Female,Tertiary,Middle 20%,Getting by on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Male,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,59,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,63,Male,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,43,Male,Secondary (8-15 years),Richest 20%,Finding it difficult on present income,Out of workforce
TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,79,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,34,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,64,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,86,Female,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,73,Male,Tertiary,Middle 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,56,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,75,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,26,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,100,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42,Female,Secondary (8-15 years),Fourth 20%,Finding it very difficult on present income,Unemployed
TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,19,Female,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,46,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,30,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,71,Female,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,47,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,56,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,21,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,42,Male,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,68,Male,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,51,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,25,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,74,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,91,Female,Tertiary,Middle 20%,Living comfortable on present income,Out of workforce
TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,68,Male,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,38,Female,Elementary or less (8 years or less),Poorest 20%,Getting by on present income,Out of workforce
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,29,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,57,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time want full time
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,45,Female,Secondary (8-15 years),Poorest 20%,Finding it very difficult on present income,Unemployed
FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,65,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,59,Male,Tertiary,Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,64,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,54,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,63,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,68,Female,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,32,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,43,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,55,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,83,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,61,Female,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,56,Male,Tertiary,Fourth 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,55,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,66,Male,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,62,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,50,Female,Tertiary,Second 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,72,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,89,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,25,Female,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,71,Male,Tertiary,Second 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,45,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,60,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed part time do not want full time
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,70,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,58,Male,Tertiary,Middle 20%,Living comfortable on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,29,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,40,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,54,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,80,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,45,Female,Tertiary,Second 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,83,Male,Secondary (8-15 years),Poorest 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,65,Female,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,33,Male,Tertiary,Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,54,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,47,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,57,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,62,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,76,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,60,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,79,Female,Tertiary,Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Female,Tertiary,Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,48,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78,Female,Secondary (8-15 years),Middle 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,46,Female,Tertiary,Second 20%,Finding it very difficult on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,38,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,24,Female,Tertiary,Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,77,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,37,Male,Tertiary,Richest 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,60,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,36,Female,Elementary or less (8 years or less),Poorest 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27,Male,Elementary or less (8 years or less),Poorest 20%,Living comfortable on present income,Unemployed
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,28,Female,Tertiary,Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,46,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78,Female,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,71,Female,Tertiary,Second 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,75,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed part time do not want full time
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,47,Female,Tertiary,Fourth 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,72,Female,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,78,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,60,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,87,Male,Tertiary,Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,54,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,21,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,60,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,58,Male,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Employed full time for an employer
TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,80,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,62,Male,Tertiary,Middle 20%,Living comfortable on present income,Out of workforce
FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63,Female,Secondary (8-15 years),Poorest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,41,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,62,Male,Tertiary,Poorest 20%,Finding it very difficult on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,71,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,69,Female,Secondary (8-15 years),Second 20%,Getting by on present income,Out of workforce
FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,26,Female,Secondary (8-15 years),Second 20%,Finding it difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,22,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,54,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed part time do not want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,65,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,22,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,76,Female,Secondary (8-15 years),Middle 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,73,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,62,Male,Secondary (8-15 years),Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,71,Male,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,70,Male,Secondary (8-15 years),Second 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,23,Male,Secondary (8-15 years),Middle 20%,Getting by on present income,Unemployed
TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,63,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,32,Male,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,51,Female,Tertiary,Richest 20%,Living comfortable on present income,Employed full time for self
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,78,Female,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,50,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53,Male,Secondary (8-15 years),Second 20%,Getting by on present income,Employed part time want full time
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,53,Female,Secondary (8-15 years),Second 20%,Finding it very difficult on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,74,Male,Tertiary,Richest 20%,Living comfortable on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,78,Female,Secondary (8-15 years),Middle 20%,Getting by on present income,Out of workforce
FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,40,Female,Tertiary,Fourth 20%,Living comfortable on present income,Employed full time for an employer
FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,Female,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,63,Male,Secondary (8-15 years),Fourth 20%,Getting by on present income,Out of workforce
TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,50,Male,Secondary (8-15 years),Fourth 20%,Living comfortable on present income,Employed full time for an employer
