Area code, population_density, pct_age_16_64, modelled_unemployment_rate, gdhi_per_head, median_weekly_pay, inward_fdi, active_businesses, business_births   , business_deaths   , high_growth_businesses, cancer_stage1_2   , gigabit_broadband, coverage_4g, coverage_5g, premises_below_30mbps, travel_time_bike  , travel_time_car  , travel_time_pt_walk, Area name
E06000001,              984.0,         61.24,                        7.5,       16203.0,             442.4,           ,            2535.0, 12.22879684418146 , 11.834319526627219,     2.1739130434782608, 50.72464          ,              96.0,       99.99,       99.62,                   1.3, 10.0705816410535  ,  7.79080248898321,   12.9002084422928 , Hartlepool
E06000002,             2638.0,         62.37,                        7.6,       15672.0,             397.6,           ,            3865.0, 15.135834411384216, 12.419146183699871,     3.8461538461538463, 56.13126          ,              94.7,      100.0 ,      100.0 ,                   1.9, 11.3350772823518  ,  8.45781736174403,   15.372878904981  , Middlesbrough
E06000003,              558.0,         59.23,                        5.6,       16436.0,             397.2,           ,            3425.0, 11.094890510948906, 11.386861313868613,     4.545454545454546 , 52.2082           ,              90.2,       99.19,       93.72,                   1.8, 11.103286986633499,  8.06607451869099,   13.259368531347  , Redcar and Cleveland
E06000004,              961.0,         61.77,                        5.7,       17141.0,             453.5,           ,            6085.0, 12.900575184880855, 11.33935907970419 ,     3.7037037037037033, 52.20126          ,              91.8,       99.99,       98.12,                   3.7, 10.050299020191   ,  7.81804856856493,   13.1819883310099 , Stockton-on-Tees
E06000005,              539.0,         61.03,                        6.1,       17636.0,             440.4,           ,            3525.0, 12.624113475177303, 12.340425531914894,     2.564102564102564 , 56.27706          ,              91.0,       99.99,       96.9 ,                   2.6,  9.48832084144916 ,  7.457621381965  ,   11.0236186085639 , Darlington
E06000006,             1624.0,         62.29,                        3.7,       17672.0,             426.4,           ,            3990.0, 13.408521303258144, 11.027568922305765,     3.7735849056603774, 55.13514          ,              94.4,      100.0 ,      100.0 ,                   0.7,  9.67772470239267 ,  7.74859029932323,   10.8941614253659 , Halton
E06000007,             1175.0,         63.0 ,                        3.2,       20327.0,             489.3,           ,           10725.0, 10.256410256410255, 13.613053613053614,     5.291005291005291 , 54.83871          ,              96.0,      100.0 ,       99.99,                   0.6,  9.09734581103229 ,  7.38079625788478,   11.1163206845544 , Warrington
E06000008,             1124.0,         62.5 ,                        5.5,       14267.0,             400.0,           ,            5275.0, 13.364928909952607, 10.04739336492891 ,     3.597122302158273 , 53.76344          ,              91.2,       99.94,       92.02,                   1.4,  8.61950582162059 ,  7.01932167544434,    9.40435682199548, Blackburn with Darwen
E06000009,             4081.0,         61.64,                        5.6,       16109.0,             379.1,           ,            4300.0, 13.372093023255813, 13.372093023255813,     3.296703296703297 , 48.7069           ,              91.4,      100.0 ,      100.0 ,                   0.3,  7.81961220755819 ,  6.63676229201725,    8.37551449330308, Blackpool
E06000010,             3755.0,         65.09,                        6.6,       14244.0,             400.0,           ,            6825.0, 13.626373626373626, 10.183150183150182,     3.827751196172249 , 53.168319999999994,              99.6,      100.0 ,      100.0 ,                   0.0,  9.1820309968421  ,  7.56847175975478,   10.832333306417  , Kingston upon Hull
E06000011,              141.0,         57.9 ,                        3.5,       19949.0,             490.4,           ,           13080.0, 10.129969418960243,  9.288990825688073,     4.119850187265917 , 57.035759999999996,              91.3,       99.9 ,       94.12,                   1.8, 12.7978382188849  ,  8.59147338194784,   16.1716643829097 , East Riding of Yorkshire
E06000012,              820.0,         60.44,                        5.3,       16732.0,             415.2,           ,            5065.0, 11.747285291214215, 10.266535044422508,     4.098360655737705 , 51.25698          ,              93.2,       99.92,       94.49,                   2.2,  8.93974710512565 ,  7.152893321264  ,   10.5129069070475 , North East Lincolnshire
E06000013,              201.0,         60.56,                        4.3,       16724.0,             407.5,           ,            5620.0, 11.654804270462634, 10.142348754448399,     4.132231404958678 , 51.89255          ,              92.7,      100.0 ,       97.81,                   1.8, 14.3091794972215  ,  9.24526556947851,   14.5521636678075 , North Lincolnshire
E06000014,              750.0,         65.69,                        2.8,       20229.0,             469.2,           ,            7565.0, 12.029081295439523,  9.385327164573695,     3.389830508474576 , 51.1254           ,              89.5,      100.0 ,       99.77,                   2.1,  9.40221641830474 ,  7.52249983976986,   10.3906258347754 , York
E06000015,             3371.0,         63.49,                        4.3,       16206.0,             491.2,           ,            8230.0, 13.183475091130012, 11.360874848116646,     3.7037037037037033, 45.42125          ,              97.5,      100.0 ,      100.0 ,                   0.2,  9.27234469289127 ,  7.54372155851315,   10.5636026153042 , Derby
E06000016,             5042.0,         67.01,                        4.8,       13536.0,             394.7,           ,           13750.0, 15.454545454545453, 10.8              ,     3.5502958579881656,                   ,              97.3,      100.0 ,      100.0 ,                   0.3,  8.15278432478681 ,  7.08590154858352,    8.91952383333633, Leicester
E06000017,              105.0,         57.83,                        2.5,       27264.0,             534.5,           ,            1885.0, 10.610079575596817,  8.753315649867375,     2.631578947368421 , 53.37838000000001 ,              76.3,       99.91,       69.16,                   4.5, 12.9109767472339  ,  8.49708333623573,   15.2379979640766 , Rutland
E06000018,             4329.0,         69.48,                        6.9,       13974.0,             399.5,           ,           10230.0, 13.48973607038123 , 12.121212121212121,     4.924242424242424 , 49.48052          ,              96.7,      100.0 ,      100.0 ,                   0.6,  8.0019732222119  ,  6.97632502944282,    8.55953509430933, Nottingham
E06000019,               86.0,         58.32,                        2.6,       20986.0,             418.8,           ,            8435.0,  9.12863070539419 ,  7.824540604623592,     3.389830508474576 , 54.19664          ,              83.2,       99.62,       66.31,                   4.8, 15.6287165866167  ,  9.78099147532497,   21.4537711903469 , Herefordshire
E06000020,              627.0,         62.59,                        3.8,       16950.0,             427.9,           ,            5920.0, 18.49662162162162 ,  9.966216216216216,     3.731343283582089 , 50.27701          ,              85.3,       99.83,       83.34,                   1.6,  9.99155825385858 ,  7.70110926915474,   12.0462511824964 , Telford and Wrekin
E06000021,             2774.0,         62.62,                        4.7,       15015.0,             422.0,           ,            6935.0, 13.410237923576062, 10.814708002883922,     3.783783783783784 , 48.832679999999996,              93.1,      100.0 ,      100.0 ,                   1.7,  9.42076442374712 ,  7.50713925163575,   11.43732586445   , Stoke-on-Trent
E06000022,              550.0,         64.17,                        3.4,       23216.0,             460.0,           ,            8860.0,  9.875846501128668,  8.577878103837472,     5.434782608695652 , 61.13861          ,              77.5,       99.93,       94.14,                   3.6, 10.514685215873   ,  7.94379859493216,   12.4952956821406 , Bath and North East Somerset
E06000023,             4285.0,         69.17,                        3.9,       20442.0,             503.0,           ,           20465.0, 13.315416564866847, 10.163694111898364,     4.856512141280353 , 55.927659999999996,              94.0,      100.0 ,       99.99,                   2.2,  8.10513410928957 ,  6.88696172793839,    8.68497520130508, Bristol
E06000024,              577.0,         58.48,                        3.2,       22207.0,             471.5,           ,            9175.0, 10.517711171662125,  9.97275204359673 ,     2.840909090909091 , 54.41319          ,              87.6,       99.97,       97.61,                   2.7,  8.66714376078759 ,  7.00581211110145,    9.61264993692795, North Somerset
E06000025,              573.0,         62.89,                        2.6,       21664.0,             458.7,           ,           10875.0, 11.310344827586206,  9.701149425287356,     4.225352112676056 , 61.64154          ,              83.8,       99.98,       97.28,                   1.5,  9.50505515077786 ,  7.4831198485311 ,   10.864623659861  , South Gloucestershire
E06000026,             3319.0,         64.21,                        4.3,       17013.0,             427.0,           ,            6440.0, 12.888198757763975, 10.248447204968944,     4.45859872611465  , 56.25             ,              93.3,      100.0 ,       99.69,                   1.6,  9.0693671729829  ,  7.36715593254218,   10.195640751076  , Plymouth
E06000027,             2207.0,         57.28,                        3.8,       18125.0,             392.0,           ,            4425.0, 10.621468926553671, 11.638418079096045,     2.1739130434782608, 56.14035          ,              87.1,      100.0 ,       98.25,                   2.0,  9.06330182693127 ,  7.5000503738861 ,   10.6809879826575 , Torbay
E06000028,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  8.04481709919647 ,  6.86625438601462,    8.51842888112025, 
E06000029,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  8.64322356188235 ,  7.18877044026565,    9.44644733190821, 
E06000030,             1008.0,         64.63,                        3.5,       19445.0,             507.0,           ,            8240.0, 12.985436893203882, 10.800970873786406,     4.054054054054054 , 54.171859999999995,              94.2,      100.0 ,       99.52,                   1.7,  9.29864485048239 ,  7.62592776153643,   10.3037002754133 , Swindon
E06000031,              620.0,         63.49,                        5.1,       17201.0,             444.7,           ,            8145.0, 15.960712093308778, 10.620012277470842,     4.635761589403973 , 54.84765          ,              95.4,      100.0 ,       96.89,                   0.7,  9.93749888093179 ,  7.69652450116336,   11.1061458749604 , Peterborough
E06000032,             5146.0,         64.58,                        4.6,       16640.0,             464.5,           ,            8440.0, 16.70616113744076 , 11.78909952606635 ,     4.098360655737705 , 54.09091          ,              98.0,      100.0 ,      100.0 ,                   0.2,  8.21497740301761 ,  7.08107504800226,    8.67651517385318, Luton
E06000033,             4370.0,         61.86,                        3.9,       20945.0,             514.4,           ,            7955.0, 11.942174732872408, 10.81081081081081 ,     2.459016393442623 , 56.14035          ,              98.3,      100.0 ,      100.0 ,                   0.2,  8.1169363203792  ,  6.99867283032328,    8.90732861310106, Southend-on-Sea
E06000034,             1068.0,         63.64,                        4.6,       19610.0,             521.2,           ,            7690.0, 16.84005201560468 , 11.248374512353706,     3.8461538461538463, 56.19048000000001 ,              92.7,      100.0 ,      100.0 ,                   1.2,  9.58246821558292 ,  7.62916457947492,   11.6750964760719 , Thurrock
E06000035,             1445.0,         63.37,                        4.1,       19422.0,             521.4,           ,            9810.0, 14.831804281345565, 10.805300713557594,     3.896103896103896 ,                   ,              89.6,       99.81,       99.08,                   1.6, 10.1662264151932  ,  7.95446040983983,   11.7945022612622 , Medway
E06000036,             1112.0,         65.35,                        2.5,       23135.0,             566.9,           ,            5120.0, 11.81640625       ,  9.765625         ,     5.681818181818182 , 53.1401           ,              97.1,      100.0 ,       97.39,                   1.1,  9.24825818927583 ,  7.57720229721197,   11.3031985575796 , Bracknell Forest
E06000037,              228.0,         61.82,                        2.5,       26369.0,             555.8,           ,            9355.0, 10.31533939070016 ,  9.834313201496526,     4.41988950276243  , 59.86949          ,              85.9,       99.94,       78.46,                   1.6, 10.7722744737174  ,  8.03093202117219,   13.4690301287102 , West Berkshire
E06000038,             4315.0,         68.94,                        3.4,       22089.0,             525.5,           ,            7965.0, 13.622096672944132, 10.797237915881984,     6.41025641025641  , 60.15625          ,              95.7,      100.0 ,      100.0 ,                   0.4,  8.13036776838957 ,  7.0738635359948 ,    8.53576138580664, Reading
E06000039,             4844.0,         65.45,                        4.1,       18523.0,             524.5,           ,            7360.0, 15.557065217391305, 11.277173913043478,     3.875968992248062 , 46.72365          ,              96.6,      100.0 ,      100.0 ,                   0.5,  7.96327483286536 ,  7.03998354510069,    8.4967898588342 , Slough
E06000040,              783.0,         62.13,                        2.4,       32288.0,             599.3,           ,           10505.0, 10.85197524988101 ,  9.804854831032841,     6.8181818181818175, 61.378209999999996,              84.9,      100.0 ,       99.68,                   1.9,  8.55008370127202 ,  7.06110136249286,    9.72539120413938, Windsor and Maidenhead
E06000041,              960.0,         61.93,                        2.1,       28148.0,             593.7,           ,            9815.0, 10.341314314824249,  9.526235354049923,     5.128205128205128 , 62.79461          ,              92.5,      100.0 ,       96.09,                   1.1,  9.61447242199749 ,  7.72254524174925,   11.8746662699067 , Wokingham
E06000042,              912.0,         64.34,                        3.8,       20919.0,             545.0,           ,           15220.0, 12.319316688567675, 14.750328515111697,     4.21455938697318  , 57.52856          ,              95.7,      100.0 ,       95.69,                   0.5,  9.15778355544866 ,  7.34975076101917,   10.4817301342419 , Milton Keynes
E06000043,             3380.0,         70.87,                        3.8,       24108.0,             484.5,           ,           17365.0, 15.663691333141378,  9.703426432479125,     7.037037037037037 ,                   ,              85.9,      100.0 ,       99.95,                   1.1,  8.08384706627101 ,  6.92618504290347,    7.80049434906353, Brighton and Hove
E06000044,             5210.0,         67.49,                        3.9,       17626.0,             432.4,           ,            7200.0, 16.73611111111111 , 10.555555555555555,     4.25531914893617  , 56.43939          ,              96.5,      100.0 ,      100.0 ,                   0.9,  7.61868842101148 ,  6.6936885190822 ,    7.6120019106577 , Portsmouth
E06000045,             5001.0,         68.38,                        4.5,       17687.0,             473.1,           ,            8935.0, 21.376608841634024,  9.7929490766648  ,     3.4482758620689653, 53.0837           ,              95.4,      100.0 ,      100.0 ,                   1.7,  8.2499816804918  ,  7.0739113313755 ,    9.29088519614195, Southampton
E06000046,              373.0,         56.25,                        3.6,       18644.0,             416.2,           ,            4645.0,  8.826695371367062,  9.903121636167922,     2.6785714285714284, 54.94393          ,              85.9,       99.96,       87.98,                   3.2, 10.7155538073924  ,  7.94422773849535,   11.8173405346338 , Isle of Wight
E06000047,              233.0,         61.78,                        5.4,       16612.0,             467.8,           ,           13970.0, 11.811023622047244,  9.699355762347889,     3.6809815950920246, 51.73018          ,              81.9,       96.15,       66.48,                   2.1, 13.0959744122387  ,  8.81956011180234,   14.0525479374537 , County Durham
E06000048,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 16.5457819622352  ,  9.84221190186236,   18.2104766122419 , 
E06000049,              335.0,         60.06,                        3.0,       24294.0,             493.0,           ,           19835.0, 10.536929669775649,  9.982354423997982,     4.336734693877551 , 55.41401          ,              82.9,       99.38,       91.29,                   3.1, 10.3752525811349  ,  7.77254560281613,   13.1848034099729 , Cheshire East
E06000050,              384.0,         61.6 ,                        3.4,       20925.0,             483.1,           ,           14585.0, 10.695920466232431, 10.387384298937265,     4.72972972972973  , 54.0634           ,              86.6,       99.92,       91.11,                   2.3, 10.6665733335679  ,  7.99042045839207,   13.4696876291782 , Cheshire West and Chester
E06000051,              100.0,         58.97,                        3.1,       20348.0,             457.3,           ,           13445.0,  8.664931201190033,  8.218668650055783,     4.316546762589928 , 52.95806999999999 ,              72.5,       99.59,       75.54,                   7.9, 15.0011174778264  ,  9.444508310758  ,   19.231144977505  , Shropshire
E06000052,              159.0,         58.51,                        3.1,       18831.0,             396.5,           ,           21945.0,  9.979494190020507,  8.156755525176578,     4.0               ,                   ,              62.5,       99.13,       68.25,                   7.1, 13.503919634403   ,  8.92068553458905,   16.4066701917452 , Cornwall
E06000053,              129.0,         57.96,                           ,       23681.0,             422.3,           ,             170.0,  8.823529411764707,  8.823529411764707,     0.0               ,                   ,              49.8,       98.66,       88.26,                   1.5, 42.2719214447003  , 40.9417434552464 ,   44.2956783699799 , Isles of Scilly
E06000054,              155.0,         60.2 ,                        2.7,       22620.0,             441.4,           ,           22165.0,  9.49695465824498 , 10.196255357545681,     4.086538461538462 , 56.61512          ,              74.5,       99.44,       71.27,                   3.0, 12.3234564400503  ,  8.45028877360265,   14.5658878871836 , Wiltshire
E06000055,              379.0,         62.97,                        3.9,       20991.0,             485.1,           ,            7675.0, 12.052117263843648, 10.29315960912052 ,     5.384615384615385 , 57.18016          ,              83.8,      100.0 ,       91.82,                   2.3, 10.5051849962268  ,  7.95252979303244,   11.5879142280331 , Bedford
E06000056,              398.0,         62.38,                        2.3,       22248.0,             557.7,           ,           14455.0, 10.273261847111726, 18.64406779661017 ,     3.9408866995073892, 60.95318          ,              82.7,      100.0 ,       99.6 ,                   2.1, 11.1787181033365  ,  8.19783365333551,   12.5382538723736 , Central Bedfordshire
E06000057,               63.0,         58.82,                        4.7,       19808.0,             429.6,           ,           10375.0, 10.024096385542167,  9.783132530120483,     3.9301310043668125, 53.00751999999999 ,              79.5,       96.09,       49.69,                   3.6,                   ,                  ,                    , Northumberland
E06000058,             2469.0,         62.1 ,                        3.0,       21257.0,             460.0,           ,           16725.0, 11.539611360239164, 10.194319880418536,     4.117647058823529 , 57.00156          ,              88.7,      100.0 ,       98.97,                   0.8,                   ,                  ,                    , "            Bournemouth, Christchurch and Poole          "
E06000059,              152.0,         55.37,                        2.6,       21991.0,             432.2,           ,           16635.0,  8.716561466786896,  8.776675683799219,     3.8011695906432745, 56.042030000000004,              71.4,       99.83,       75.84,                   2.6,                   ,                  ,                    , Dorset
E06000060,              349.0,         61.4 ,                        2.8,       28176.0,             555.8,           ,           33055.0, 10.21025563454848 ,  9.363182574497051,     4.8169556840077075, 55.2687           ,              79.3,       99.92,       96.67,                   2.9,                   ,                  ,                    , Buckinghamshire
E06000061,              360.0,         62.07,                           ,       18884.0,                  ,           ,           19585.0, 14.8838396732193  , 10.033188664794485,     4.406779661016949 , 55.3094           ,              94.7,       99.9 ,       80.2 ,                   0.8,                   ,                  ,                    , North Northamptonshire
E06000062,              307.0,         63.61,                           ,       21040.0,                  ,           ,           20995.0, 14.0509645153608  , 11.336032388663968,     5.405405405405405 , 55.49451          ,              94.0,       99.98,       94.23,                   1.3,                   ,                  ,                    , West Northamptonshire
E06000063,               91.0,         60.39,                           ,       18315.0,                  ,           ,            9575.0,  9.086161879895561, 10.026109660574413,     4.285714285714286 ,                   ,              73.2,       93.13,       63.08,                   3.7,                   ,                  ,                    , Cumberland
E06000064,               60.0,         59.02,                           ,       21043.0,                  ,           ,           10205.0,  8.329250367466928,  8.672219500244978,     3.2520325203252036, 52.59189          ,              76.9,       95.63,       61.15,                   4.6,                   ,                  ,                    , Westmorland and Furness
E06000065,               76.0,         59.01,                           ,       22231.0,             450.0,           ,           28305.0,  8.956014838367778,  8.602720367426251,     4.140127388535031 , 55.503980000000006,              78.7,       95.21,       69.73,                   4.7,                   ,                  ,                    , North Yorkshire
E06000066,              164.0,         58.26,                           ,       20246.0,             433.9,           ,           22820.0, 10.16652059596845 ,  9.114811568799299,     4.042553191489362 , 54.29427          ,              73.4,       99.27,       81.35,                   5.1,                   ,                  ,                    , Somerset
E07000004,                   ,              ,                           ,              ,                  ,           ,           10145.0, 11.187777230162641,  8.723509117792014,     5.161290322580645 ,                   ,                  ,            ,            ,                      , 11.5035491727586  ,  8.22833440048529,   14.0351114421036 , 
E07000005,                   ,              ,                           ,              ,                  ,           ,            6860.0,  9.110787172011662,  9.402332361516034,     3.6585365853658534,                   ,                  ,            ,            ,                      ,  9.9991851587613  ,  7.49267849492207,   12.3579980887517 , 
E07000006,                   ,              ,                           ,              ,                  ,           ,            5755.0, 10.078192875760209,  9.730668983492615,     4.49438202247191  ,                   ,                  ,            ,            ,                      ,  9.32451005187248 ,  7.46917455691074,   11.6146219810453 , 
E07000007,                   ,              ,                           ,              ,                  ,           ,           10295.0, 10.053423992229238,  9.762020398251577,     5.181347150259067 ,                   ,                  ,            ,            ,                      ,  9.36136182779481 ,  7.39587208800894,   11.0533636970565 , 
E07000008,             3517.0,         74.12,                        2.4,       22771.0,             558.7,           ,            5380.0, 11.431226765799256,  9.200743494423792,     5.839416058394161 , 56.2341           ,              94.1,      100.0 ,      100.0 ,                   1.2,  8.07760576992919 ,  7.07273136180942,    8.62117210586765, Cambridge
E07000009,              134.0,         60.43,                        2.1,       22506.0,             523.1,           ,            3910.0,  9.335038363171355,  8.312020460358056,     5.405405405405405 , 52.5641           ,              84.3,      100.0 ,       94.8 ,                   2.4, 12.5798440100383  ,  8.38594122729206,   15.42695241089   , East Cambridgeshire
E07000010,              188.0,         60.13,                        3.6,       17557.0,             421.2,           ,            3520.0, 13.068181818181818,  9.659090909090908,     4.761904761904762 , 51.98238          ,              86.3,      100.0 ,       99.18,                   2.8, 11.884177395427   ,  8.23393078370633,   16.6645850073211 , Fenland
E07000011,              195.0,         61.75,                        2.7,       21414.0,             530.4,           ,            8385.0, 12.999403697078115,  9.063804412641623,     5.298013245033113 , 52.7977           ,              88.9,      100.0 ,       94.85,                   1.7, 10.8214059838995  ,  7.8831094895868 ,   14.5487819537096 , Huntingdonshire
E07000012,              176.0,         60.96,                        1.9,       26645.0,             632.4,           ,            8805.0, 11.527541169789894,  9.483248154457694,     6.557377049180328 , 58.26211          ,              82.9,      100.0 ,       98.6 ,                   2.2, 11.386575716723   ,  8.03643350955388,   13.7473949698389 , South Cambridgeshire
E07000026,                   ,              ,                           ,              ,                  ,           ,            3585.0,  8.507670850767084, 10.181311018131103,     3.75              ,                   ,                  ,            ,            ,                      , 15.5260599612305  ,  9.68075284206673,   20.4926962998801 , 
E07000027,                   ,              ,                           ,              ,                  ,           ,            2095.0, 12.17183770883055 , 12.649164677804295,     0.0               ,                   ,                  ,            ,            ,                      , 11.5887756905788  ,  8.24416912042883,   14.1532880914438 , 
E07000028,                   ,              ,                           ,              ,                  ,           ,            3890.0,  9.640102827763496,  9.125964010282777,     5.208333333333334 ,                   ,                  ,            ,            ,                      , 11.8259513951674  ,  8.39184090899736,   16.7958649815168 , 
E07000029,                   ,              ,                           ,              ,                  ,           ,            2100.0,  9.047619047619047, 11.428571428571429,     2.941176470588235 ,                   ,                  ,            ,            ,                      , 13.3340516848301  ,  8.85498954613071,   18.9249496278136 , 
E07000030,                   ,              ,                           ,              ,                  ,           ,            2445.0,  7.361963190184049,  7.566462167689162,     5.0               ,                   ,                  ,            ,            ,                      , 17.621219478195   , 10.2769888086392 ,   33.1795463245949 , 
E07000031,                   ,              ,                           ,              ,                  ,           ,            5665.0,  7.325684024713151,  7.67872903795234 ,     3.4482758620689653,                   ,                  ,            ,            ,                      , 12.2184304536316  ,  8.59061136096044,   18.3365205698514 , 
E07000032,              474.0,         60.83,                        2.6,       18905.0,             482.8,           ,            4630.0,  9.827213822894167,  8.855291576673865,     3.669724770642202 ,                   ,              88.1,       99.97,       98.49,                   1.6,  9.92773703132328 ,  7.49674678610537,   11.023847457478  , Amber Valley
E07000033,              494.0,         62.24,                        3.5,       15602.0,             406.0,           ,            2355.0, 11.464968152866243, 10.40339702760085 ,     3.508771929824561 , 48.37758          ,              91.2,      100.0 ,       99.29,                   1.5, 13.4273159091517  ,  8.8264778465225 ,   14.1234434301289 , Bolsover
E07000034,             1577.0,         61.8 ,                        4.9,       16878.0,             415.5,           ,            3620.0, 11.187845303867404,  8.977900552486188,     4.2105263157894735, 55.48902          ,              89.4,      100.0 ,      100.0 ,                   0.6,  8.9610971677672  ,  7.25350957202795,   10.5823306451787 , Chesterfield
E07000035,               90.0,         57.52,                        2.1,       25579.0,             435.3,           ,            4025.0,  8.198757763975156,  8.944099378881988,     4.49438202247191  , 52.54237          ,              57.3,       99.37,       90.0 ,                   6.6, 12.6697372314109  ,  8.46143495141225,   13.7917030059566 , Derbyshire Dales
E07000036,             1037.0,         61.9 ,                        3.1,       17739.0,             448.5,           ,            3990.0,  9.899749373433583,  9.398496240601503,     4.25531914893617  , 52.43363000000001 ,              95.1,      100.0 ,       99.99,                   0.9, 10.0106285470861  ,  7.74944027098308,   10.9987389529972 , Erewash
E07000037,              169.0,         61.6 ,                        3.3,       19705.0,             432.8,           ,            4090.0, 10.39119804400978 ,  9.290953545232274,     4.878048780487805 , 51.39785          ,              78.8,       91.39,       75.03,                   2.6,  9.52386175416202 ,  7.44053183564391,   10.281946338135  , High Peak
E07000038,              364.0,         58.86,                        3.1,       19327.0,             455.0,           ,            3290.0, 10.182370820668693,  8.358662613981762,     5.88235294117647  , 53.80116999999999 ,              86.9,       99.91,       97.19,                   2.4, 11.4738045483062  ,  8.39728575368039,   13.3020323486317 , North East Derbyshire
E07000039,              306.0,         62.43,                        2.3,       20122.0,             523.5,           ,            3835.0, 11.603650586701434,  9.778357235984354,     3.076923076923077 ,                   ,              88.5,      100.0 ,       98.97,                   1.9, 10.7211240927822  ,  7.9792144878736 ,   13.0834900314584 , South Derbyshire
E07000040,              181.0,         54.24,                        2.1,       21603.0,             426.1,           ,            5895.0,  8.566581849024598,  9.0754877014419  ,     4.0               , 59.13411          ,              73.9,       99.57,       82.0 ,                   6.3, 12.4356304550312  ,  8.52975439282011,   17.4294434536166 , East Devon
E07000041,             2685.0,         67.83,                        2.8,       17974.0,             437.7,           ,            4535.0, 11.686879823594266,  8.26901874310915 ,     4.724409448818897 , 61.61616          ,              89.9,      100.0 ,       99.96,                   2.6,  9.10139299313047 ,  7.40922092658453,   10.5946696036368 , Exeter
E07000042,               89.0,         58.39,                        2.7,       19943.0,             440.7,           ,            3335.0,  8.245877061469265,  8.695652173913043,     2.941176470588235 , 59.48276          ,              59.1,       98.48,       69.73,                  12.2, 15.6627485155019  ,  9.73967972878066,   20.0908089164808 , Mid Devon
E07000043,               90.0,         57.55,                        2.4,       19174.0,             372.9,           ,            3875.0,  8.774193548387096,  8.258064516129032,     4.301075268817205 , 56.926            ,              65.1,       97.98,       42.17,                   7.1, 13.3873025684939  ,  8.97006776095757,   18.6507675684768 , North Devon
E07000044,               98.0,         56.43,                        2.0,       24611.0,             393.1,           ,            4575.0,  8.306010928961749,  9.289617486338798,     3.7383177570093453, 58.648109999999996,              56.1,       98.12,       75.6 ,                  12.2, 17.1449448937837  , 10.7177033492021 ,   24.0285383641426 , South Hams
E07000045,              199.0,         57.24,                        2.6,       20291.0,             391.6,           ,            5430.0,  8.655616942909761,  8.83977900552486 ,     4.615384615384616 , 55.36424          ,              75.6,       98.36,       66.5 ,                   7.0, 12.4699521628549  ,  8.94897058619131,   16.551212829371  , Teignbridge
E07000046,               69.0,         56.31,                        2.4,       17764.0,             414.9,           ,            2465.0,  8.316430020283976,  8.316430020283976,     3.7037037037037033, 55.837559999999996,              62.8,       99.32,       43.13,                  13.1, 16.6243125385736  , 10.2666755541255 ,   25.7054056302143 , Torridge
E07000047,               48.0,         56.15,                        2.3,       20952.0,             391.4,           ,            2255.0,  8.425720620842572,  8.425720620842572,     4.0               , 54.65116          ,              59.8,       96.27,       46.35,                  14.6, 20.9701574887279  , 11.463263686012  ,   25.4963944993489 , West Devon
E07000048,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  8.60456296307148 ,  7.05784628308047,    8.76649760587181, 
E07000049,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 12.1771756991021  ,  8.76066318995707,   16.1466527056174 , 
E07000050,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 15.2064968157465  ,  9.43783310979077,   20.0431235576584 , 
E07000051,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 10.6340440506214  ,  7.7446020037483 ,   13.05741820825   , 
E07000052,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      , 13.7045431847571  ,  8.92027286133173,   18.4544620587233 , 
E07000053,                   ,              ,                           ,              ,                  ,           ,                  ,                   ,                   ,                       ,                   ,                  ,            ,            ,                      ,  9.59963993122268 ,  7.43343265867502,   11.2114066575245 , 
E07000061,             2327.0,         58.67,                        4.2,       19815.0,             447.9,           ,            3525.0, 13.75886524822695 , 10.212765957446807,     2.8169014084507045,                   ,              86.9,       99.91,       79.65,                   0.2,  8.56258538399288 ,  7.14007176111975,    9.38869054184257, Eastbourne
E07000062,             3072.0,         61.77,                        4.3,       17672.0,             413.6,           ,            3120.0, 12.01923076923077 , 10.737179487179487,     3.1746031746031744, 50.87719          ,              75.4,       99.66,       96.84,                   0.3,  8.39214046229757 ,  6.99169160893103,    8.76175550050258, Hastings
E07000063,              345.0,         57.1 ,                        3.7,       24277.0,             483.7,           ,            4645.0,  9.364908503767493,  9.364908503767493,     2.4691358024691357,                   ,              70.1,       99.93,       77.46,                   1.7, 10.0469427377771  ,  7.81614469434897,   11.4041921848538 , Lewes
E07000064,              182.0,         52.55,                        3.3,       23137.0,             422.9,           ,            4085.0,  8.935128518971847,  9.424724602203183,     2.7777777777777777,                   ,              70.4,       99.75,       90.79,                   2.8, 13.3652226665347  ,  8.81991680752973,   15.2434179890754 , Rother
